country,year,banking_crisis,currency_crisis,debt_crisis,twin_crisis,triple_crisis,all_crises,crisis_intensity_score
Dominican Republic,1964,0,0,1,0,0,1,28.0
Dominican Republic,1965,0,0,0,0,0,0,0.0
Dominican Republic,1966,0,0,1,0,0,1,28.0
Dominican Republic,1967,0,0,1,0,0,1,28.0
Dominican Republic,1968,0,0,1,0,0,1,28.0
Dominican Republic,1969,0,0,1,0,0,1,28.0
Dominican Republic,1970,0,0,0,0,0,0,0.0
Dominican Republic,1971,0,0,0,0,0,0,0.0
Dominican Republic,1972,0,0,0,0,0,0,0.0
Dominican Republic,1973,0,0,0,0,0,0,0.0
Dominican Republic,1974,0,0,0,0,0,0,0.0
Dominican Republic,1975,0,0,0,0,0,0,0.0
Dominican Republic,1976,0,0,0,0,0,0,0.0
Dominican Republic,1977,0,0,0,0,0,0,0.0
Dominican Republic,1978,0,0,0,0,0,0,0.0
Dominican Republic,1979,0,0,0,0,0,0,0.0
Dominican Republic,1980,0,0,0,0,0,0,0.0
Dominican Republic,1981,0,0,0,0,0,0,0.0
Dominican Republic,1982,0,0,1,0,0,1,28.0
Dominican Republic,1983,0,0,1,0,0,1,28.0
Dominican Republic,1984,0,0,1,0,0,1,28.0
Dominican Republic,1985,0,1,1,0,0,1,56.0
Dominican Republic,1986,0,0,1,0,0,1,28.0
Dominican Republic,1987,0,1,1,0,0,1,56.0
Dominican Republic,1988,0,1,1,0,0,1,56.0
Dominican Republic,1989,0,0,1,0,0,1,28.0
Dominican Republic,1990,0,1,1,0,0,1,56.0
Dominican Republic,1991,0,1,1,0,0,1,56.0
Dominican Republic,1992,0,0,1,0,0,1,28.0
Dominican Republic,1993,0,0,1,0,0,1,28.0
Dominican Republic,1994,0,0,1,0,0,1,28.0
Dominican Republic,1995,0,0,1,0,0,1,28.0
Dominican Republic,1996,0,0,1,0,0,1,28.0
Dominican Republic,1997,0,0,1,0,0,1,28.0
Dominican Republic,1998,0,0,1,0,0,1,28.0
Dominican Republic,1999,0,0,1,0,0,1,28.0
Dominican Republic,2000,0,0,0,0,0,0,0.0
Dominican Republic,2001,0,0,0,0,0,0,0.0
Dominican Republic,2002,0,0,0,0,0,0,0.0
Dominican Republic,2003,1,1,0,1,0,1,76.0
Dominican Republic,2004,1,0,0,0,0,1,24.0
Dominican Republic,2005,0,0,0,0,0,0,0.0
Dominican Republic,2006,0,0,0,0,0,0,0.0
Dominican Republic,2007,0,0,0,0,0,0,0.0
Dominican Republic,2008,0,0,0,0,0,0,0.0
Dominican Republic,2009,0,0,0,0,0,0,0.0
Dominican Republic,2010,0,0,0,0,0,0,0.0
Dominican Republic,2011,0,0,0,0,0,0,0.0
Dominican Republic,2012,0,0,0,0,0,0,0.0
Dominican Republic,2013,0,0,0,0,0,0,0.0
Dominican Republic,2014,0,0,0,0,0,0,0.0
Dominican Republic,2015,0,0,0,0,0,0,0.0
Dominican Republic,2016,0,0,0,0,0,0,0.0
Dominican Republic,2017,0,0,0,0,0,0,0.0
Dominican Republic,2018,0,0,0,0,0,0,0.0
Dominican Republic,2019,0,0,0,0,0,0,0.0
Ecuador,1950,0,0,0,0,0,0,0.0
Ecuador,1951,0,0,0,0,0,0,0.0
Ecuador,1952,0,0,0,0,0,0,0.0
Ecuador,1953,0,0,0,0,0,0,0.0
Ecuador,1954,0,0,0,0,0,0,0.0
Ecuador,1955,0,0,0,0,0,0,0.0
Ecuador,1956,0,0,0,0,0,0,0.0
Ecuador,1957,0,0,0,0,0,0,0.0
Ecuador,1958,0,0,0,0,0,0,0.0
Ecuador,1959,0,0,0,0,0,0,0.0
Ecuador,1960,0,0,0,0,0,0,0.0
Ecuador,1961,0,0,0,0,0,0,0.0
Ecuador,1962,0,0,0,0,0,0,0.0
Ecuador,1963,0,0,0,0,0,0,0.0
Ecuador,1964,0,0,0,0,0,0,0.0
Ecuador,1965,0,0,0,0,0,0,0.0
Ecuador,1966,0,0,0,0,0,0,0.0
Ecuador,1967,0,0,0,0,0,0,0.0
Ecuador,1968,0,0,0,0,0,0,0.0
Ecuador,1969,0,0,0,0,0,0,0.0
Ecuador,1970,0,1,0,0,0,1,28.0
Ecuador,1971,0,0,0,0,0,0,0.0
Ecuador,1972,0,0,0,0,0,0,0.0
Ecuador,1973,0,0,0,0,0,0,0.0
Ecuador,1974,0,0,0,0,0,0,0.0
Ecuador,1975,0,0,0,0,0,0,0.0
Ecuador,1976,0,0,0,0,0,0,0.0
Ecuador,1977,0,0,0,0,0,0,0.0
Ecuador,1978,0,0,0,0,0,0,0.0
Ecuador,1979,0,0,0,0,0,0,0.0
Ecuador,1980,0,0,0,0,0,0,0.0
Ecuador,1981,0,0,0,0,0,0,0.0
Ecuador,1982,1,1,1,0,1,1,112.0
Ecuador,1983,1,1,1,0,1,1,112.0
Ecuador,1984,1,0,1,0,0,1,52.0
Ecuador,1985,1,1,1,0,0,1,80.0
Ecuador,1986,1,1,1,0,0,1,80.0
Ecuador,1987,0,0,1,0,0,1,28.0
Ecuador,1988,0,1,1,0,0,1,56.0
Ecuador,1989,0,0,1,0,0,1,28.0
Ecuador,1990,0,0,1,0,0,1,28.0
Ecuador,1991,0,0,1,0,0,1,28.0
Ecuador,1992,0,1,1,0,0,1,56.0
Ecuador,1993,0,0,1,0,0,1,28.0
Ecuador,1994,0,0,1,0,0,1,28.0
Ecuador,1995,0,0,1,0,0,1,28.0
Ecuador,1996,0,0,0,0,0,0,0.0
Ecuador,1997,0,0,0,0,0,0,0.0
Ecuador,1998,1,1,0,0,1,1,84.0
Ecuador,1999,1,1,1,0,1,1,112.0
Ecuador,2000,1,0,1,0,0,1,52.0
Ecuador,2001,1,0,0,0,0,1,24.0
Ecuador,2002,1,0,0,0,0,1,24.0
Ecuador,2003,0,0,0,0,0,0,0.0
Ecuador,2004,0,0,0,0,0,0,0.0
Ecuador,2005,0,0,0,0,0,0,0.0
Ecuador,2006,0,0,0,0,0,0,0.0
Ecuador,2007,0,0,0,0,0,0,0.0
Ecuador,2008,0,0,1,0,0,1,28.0
Ecuador,2009,0,0,1,0,0,1,28.0
Ecuador,2010,0,0,0,0,0,0,0.0
Ecuador,2011,0,0,0,0,0,0,0.0
Ecuador,2012,0,0,0,0,0,0,0.0
Ecuador,2013,0,0,0,0,0,0,0.0
Ecuador,2014,0,0,0,0,0,0,0.0
Ecuador,2015,0,0,0,0,0,0,0.0
Ecuador,2016,0,0,0,0,0,0,0.0
Ecuador,2017,0,0,0,0,0,0,0.0
Ecuador,2018,0,0,0,0,0,0,0.0
Ecuador,2019,0,0,0,0,0,0,0.0
El Salvador,1950,0,0,0,0,0,0,0.0
El Salvador,1951,0,0,0,0,0,0,0.0
El Salvador,1952,0,0,0,0,0,0,0.0
El Salvador,1953,0,0,0,0,0,0,0.0
El Salvador,1954,0,0,0,0,0,0,0.0
El Salvador,1955,0,0,0,0,0,0,0.0
El Salvador,1956,0,0,0,0,0,0,0.0
El Salvador,1957,0,0,0,0,0,0,0.0
El Salvador,1958,0,0,0,0,0,0,0.0
El Salvador,1959,0,0,0,0,0,0,0.0
El Salvador,1960,0,0,0,0,0,0,0.0
El Salvador,1961,0,0,0,0,0,0,0.0
El Salvador,1962,0,0,0,0,0,0,0.0
El Salvador,1963,0,0,0,0,0,0,0.0
El Salvador,1964,0,0,0,0,0,0,0.0
El Salvador,1965,0,0,0,0,0,0,0.0
El Salvador,1966,0,0,0,0,0,0,0.0
El Salvador,1967,0,0,0,0,0,0,0.0
El Salvador,1968,0,0,0,0,0,0,0.0
El Salvador,1969,0,0,0,0,0,0,0.0
El Salvador,1970,0,0,0,0,0,0,0.0
El Salvador,1971,0,0,0,0,0,0,0.0
El Salvador,1972,0,0,0,0,0,0,0.0
El Salvador,1973,0,0,0,0,0,0,0.0
El Salvador,1974,0,0,0,0,0,0,0.0
El Salvador,1975,0,0,0,0,0,0,0.0
El Salvador,1976,0,0,0,0,0,0,0.0
El Salvador,1977,0,0,0,0,0,0,0.0
El Salvador,1978,0,0,0,0,0,0,0.0
El Salvador,1979,0,0,0,0,0,0,0.0
El Salvador,1980,0,0,0,0,0,0,0.0
El Salvador,1981,0,0,1,0,0,1,28.0
El Salvador,1982,0,0,1,0,0,1,28.0
El Salvador,1983,0,0,1,0,0,1,28.0
El Salvador,1984,0,0,1,0,0,1,28.0
El Salvador,1985,0,0,1,0,0,1,28.0
El Salvador,1986,0,1,1,0,0,1,56.0
El Salvador,1987,0,0,1,0,0,1,28.0
El Salvador,1988,0,0,1,0,0,1,28.0
El Salvador,1989,1,0,1,1,0,1,76.0
El Salvador,1990,1,1,1,1,0,1,104.0
El Salvador,1991,0,0,1,0,0,1,28.0
El Salvador,1992,0,0,1,0,0,1,28.0
El Salvador,1993,0,0,1,0,0,1,28.0
El Salvador,1994,0,0,0,0,0,0,0.0
El Salvador,1995,0,0,0,0,0,0,0.0
El Salvador,1996,0,0,0,0,0,0,0.0
El Salvador,1997,0,0,0,0,0,0,0.0
El Salvador,1998,0,0,0,0,0,0,0.0
El Salvador,1999,0,0,0,0,0,0,0.0
El Salvador,2000,0,0,0,0,0,0,0.0
El Salvador,2001,0,0,0,0,0,0,0.0
El Salvador,2002,0,0,0,0,0,0,0.0
El Salvador,2003,0,0,0,0,0,0,0.0
El Salvador,2004,0,0,0,0,0,0,0.0
El Salvador,2005,0,0,0,0,0,0,0.0
El Salvador,2006,0,0,0,0,0,0,0.0
El Salvador,2007,0,0,0,0,0,0,0.0
El Salvador,2008,0,0,0,0,0,0,0.0
El Salvador,2009,0,0,0,0,0,0,0.0
El Salvador,2010,0,0,0,0,0,0,0.0
El Salvador,2011,0,0,0,0,0,0,0.0
El Salvador,2012,0,0,0,0,0,0,0.0
El Salvador,2013,0,0,0,0,0,0,0.0
El Salvador,2014,0,0,0,0,0,0,0.0
El Salvador,2015,0,0,0,0,0,0,0.0
El Salvador,2016,0,0,0,0,0,0,0.0
El Salvador,2017,0,0,1,0,0,1,28.0
El Salvador,2018,0,0,0,0,0,0,0.0
El Salvador,2019,0,0,0,0,0,0,0.0
Guatemala,1950,0,0,0,0,0,0,0.0
Guatemala,1951,0,0,0,0,0,0,0.0
Guatemala,1952,0,0,0,0,0,0,0.0
Guatemala,1953,0,0,0,0,0,0,0.0
Guatemala,1954,0,0,0,0,0,0,0.0
Guatemala,1955,0,0,0,0,0,0,0.0
Guatemala,1956,0,0,0,0,0,0,0.0
Guatemala,1957,0,0,0,0,0,0,0.0
Guatemala,1958,0,0,0,0,0,0,0.0
Guatemala,1959,0,0,0,0,0,0,0.0
Guatemala,1960,0,0,0,0,0,0,0.0
Guatemala,1961,0,0,0,0,0,0,0.0
Guatemala,1962,0,0,0,0,0,0,0.0
Guatemala,1963,0,0,0,0,0,0,0.0
Guatemala,1964,0,0,0,0,0,0,0.0
Guatemala,1965,0,0,0,0,0,0,0.0
Guatemala,1966,0,0,0,0,0,0,0.0
Guatemala,1967,0,0,0,0,0,0,0.0
Guatemala,1968,0,0,0,0,0,0,0.0
Guatemala,1969,0,0,0,0,0,0,0.0
Guatemala,1970,0,0,0,0,0,0,0.0
Guatemala,1971,0,0,0,0,0,0,0.0
Guatemala,1972,0,0,0,0,0,0,0.0
Guatemala,1973,0,0,0,0,0,0,0.0
Guatemala,1974,0,0,0,0,0,0,0.0
Guatemala,1975,0,0,0,0,0,0,0.0
Guatemala,1976,0,0,0,0,0,0,0.0
Guatemala,1977,0,0,0,0,0,0,0.0
Guatemala,1978,0,0,0,0,0,0,0.0
Guatemala,1979,0,0,0,0,0,0,0.0
Guatemala,1980,0,0,0,0,0,0,0.0
Guatemala,1981,0,0,0,0,0,0,0.0
Guatemala,1982,0,0,0,0,0,0,0.0
Guatemala,1983,0,0,0,0,0,0,0.0
Guatemala,1984,0,0,0,0,0,0,0.0
Guatemala,1985,0,0,0,0,0,0,0.0
Guatemala,1986,0,1,1,1,0,1,80.0
Guatemala,1987,0,0,1,0,0,1,28.0
Guatemala,1988,0,0,1,0,0,1,28.0
Guatemala,1989,0,0,1,0,0,1,28.0
Guatemala,1990,0,1,1,0,0,1,56.0
Guatemala,1991,0,0,1,0,0,1,28.0
Guatemala,1992,0,0,1,0,0,1,28.0
Guatemala,1993,0,0,1,0,0,1,28.0
Guatemala,1994,0,0,1,0,0,1,28.0
Guatemala,1995,0,0,1,0,0,1,28.0
Guatemala,1996,0,0,1,0,0,1,28.0
Guatemala,1997,0,0,1,0,0,1,28.0
Guatemala,1998,0,0,1,0,0,1,28.0
Guatemala,1999,0,0,1,0,0,1,28.0
Guatemala,2000,0,0,1,0,0,1,28.0
Guatemala,2001,0,0,1,0,0,1,28.0
Guatemala,2002,0,0,1,0,0,1,28.0
Guatemala,2003,0,0,1,0,0,1,28.0
Guatemala,2004,0,0,1,0,0,1,28.0
Guatemala,2005,0,0,1,0,0,1,28.0
Guatemala,2006,0,0,1,0,0,1,28.0
Guatemala,2007,0,0,0,0,0,0,0.0
Guatemala,2008,0,0,0,0,0,0,0.0
Guatemala,2009,0,0,0,0,0,0,0.0
Guatemala,2010,0,0,0,0,0,0,0.0
Guatemala,2011,0,0,0,0,0,0,0.0
Guatemala,2012,0,0,0,0,0,0,0.0
Guatemala,2013,0,0,0,0,0,0,0.0
Guatemala,2014,0,0,0,0,0,0,0.0
Guatemala,2015,0,0,0,0,0,0,0.0
Guatemala,2016,0,0,0,0,0,0,0.0
Guatemala,2017,0,0,0,0,0,0,0.0
Guatemala,2018,0,0,0,0,0,0,0.0
Guatemala,2019,0,0,0,0,0,0,0.0
Guyana,1950,0,0,0,0,0,0,0.0
Guyana,1951,0,0,0,0,0,0,0.0
Guyana,1952,0,0,0,0,0,0,0.0
Guyana,1953,0,0,0,0,0,0,0.0
Guyana,1954,0,0,0,0,0,0,0.0
Guyana,1955,0,0,0,0,0,0,0.0
Guyana,1956,0,0,0,0,0,0,0.0
Guyana,1957,0,0,0,0,0,0,0.0
Guyana,1958,0,0,0,0,0,0,0.0
Guyana,1959,0,0,0,0,0,0,0.0
Guyana,1960,0,0,0,0,0,0,0.0
Guyana,1961,0,0,0,0,0,0,0.0
Guyana,1962,0,0,0,0,0,0,0.0
Guyana,1963,0,0,0,0,0,0,0.0
Guyana,1964,0,0,0,0,0,0,0.0
Guyana,1965,0,0,0,0,0,0,0.0
Guyana,1966,0,0,0,0,0,0,0.0
Guyana,1967,0,0,0,0,0,0,0.0
Guyana,1968,0,0,0,0,0,0,0.0
Guyana,1969,0,0,0,0,0,0,0.0
Guyana,1970,0,0,0,0,0,0,0.0
Guyana,1971,0,0,0,0,0,0,0.0
Guyana,1972,0,0,0,0,0,0,0.0
Guyana,1973,0,0,0,0,0,0,0.0
Guyana,1974,0,0,0,0,0,0,0.0
Guyana,1975,0,0,0,0,0,0,0.0
Guyana,1976,0,0,1,0,0,1,28.0
Guyana,1977,0,0,1,0,0,1,28.0
Guyana,1978,0,0,1,0,0,1,28.0
Guyana,1979,0,0,1,0,0,1,28.0
Guyana,1980,0,0,1,0,0,1,28.0
Guyana,1981,0,0,1,0,0,1,28.0
Guyana,1982,0,0,1,0,0,1,28.0
Guyana,1983,0,0,1,0,0,1,28.0
Guyana,1984,0,1,1,0,0,1,56.0
Guyana,1985,0,0,1,0,0,1,28.0
Guyana,1986,0,0,1,0,0,1,28.0
Guyana,1987,0,1,1,0,0,1,56.0
Guyana,1988,0,0,1,0,0,1,28.0
Guyana,1989,0,1,1,0,0,1,56.0
Guyana,1990,0,0,1,0,0,1,28.0
Guyana,1991,0,1,1,0,0,1,56.0
Guyana,1992,0,0,1,0,0,1,28.0
Guyana,1993,1,0,1,0,0,1,52.0
Guyana,1994,0,0,1,0,0,1,28.0
Guyana,1995,0,0,1,0,0,1,28.0
Guyana,1996,0,0,1,0,0,1,28.0
Guyana,1997,0,0,1,0,0,1,28.0
Guyana,1998,0,0,1,0,0,1,28.0
Guyana,1999,0,0,1,0,0,1,28.0
Guyana,2000,0,0,1,0,0,1,28.0
Guyana,2001,0,0,1,0,0,1,28.0
Guyana,2002,0,0,1,0,0,1,28.0
Guyana,2003,0,0,1,0,0,1,28.0
Guyana,2004,0,0,1,0,0,1,28.0
Guyana,2005,0,0,1,0,0,1,28.0
Guyana,2006,0,0,1,0,0,1,28.0
Guyana,2007,0,0,1,0,0,1,28.0
Guyana,2008,0,0,1,0,0,1,28.0
Guyana,2009,0,0,1,0,0,1,28.0
Guyana,2010,0,0,1,0,0,1,28.0
Guyana,2011,0,0,1,0,0,1,28.0
Guyana,2012,0,0,1,0,0,1,28.0
Guyana,2013,0,0,1,0,0,1,28.0
Guyana,2014,0,0,1,0,0,1,28.0
Guyana,2015,0,0,1,0,0,1,28.0
Guyana,2016,0,0,1,0,0,1,28.0
Guyana,2017,0,0,1,0,0,1,28.0
Guyana,2018,0,0,1,0,0,1,28.0
Guyana,2019,0,0,0,0,0,0,0.0
Haiti,1950,0,0,0,0,0,0,0.0
Haiti,1951,0,0,0,0,0,0,0.0
Haiti,1952,0,0,0,0,0,0,0.0
Haiti,1953,0,0,0,0,0,0,0.0
Haiti,1954,0,0,0,0,0,0,0.0
Haiti,1955,0,0,0,0,0,0,0.0
Haiti,1956,0,0,0,0,0,0,0.0
Haiti,1957,0,0,0,0,0,0,0.0
Haiti,1958,0,0,0,0,0,0,0.0
Haiti,1959,0,0,0,0,0,0,0.0
Haiti,1960,0,0,0,0,0,0,0.0
Haiti,1961,0,0,0,0,0,0,0.0
Haiti,1962,0,0,0,0,0,0,0.0
Haiti,1963,0,0,1,0,0,1,28.0
Haiti,1964,0,0,1,0,0,1,28.0
Haiti,1965,0,0,1,0,0,1,28.0
Haiti,1966,0,0,0,0,0,0,0.0
Haiti,1967,0,0,0,0,0,0,0.0
Haiti,1968,0,0,1,0,0,1,28.0
Haiti,1969,0,0,1,0,0,1,28.0
Haiti,1970,0,0,1,0,0,1,28.0
Haiti,1971,0,0,1,0,0,1,28.0
Haiti,1972,0,0,1,0,0,1,28.0
Haiti,1973,0,0,0,0,0,0,0.0
Haiti,1974,0,0,0,0,0,0,0.0
Haiti,1975,0,0,0,0,0,0,0.0
Haiti,1976,0,0,0,0,0,0,0.0
Haiti,1977,0,0,0,0,0,0,0.0
Haiti,1978,0,0,0,0,0,0,0.0
Haiti,1979,0,0,0,0,0,0,0.0
Haiti,1980,0,0,0,0,0,0,0.0
Haiti,1981,0,0,0,0,0,0,0.0
Haiti,1982,0,0,0,0,0,0,0.0
Haiti,1983,0,0,0,0,0,0,0.0
Haiti,1984,0,0,0,0,0,0,0.0
Haiti,1985,0,0,1,0,0,1,28.0
Haiti,1986,0,0,1,0,0,1,28.0
Haiti,1987,0,0,1,0,0,1,28.0
Haiti,1988,0,0,1,0,0,1,28.0
Haiti,1989,0,0,1,0,0,1,28.0
Haiti,1990,0,0,1,0,0,1,28.0
Haiti,1991,0,1,1,0,0,1,56.0
Haiti,1992,0,1,1,0,0,1,56.0
Haiti,1993,0,0,1,0,0,1,28.0
Haiti,1994,1,0,1,0,0,1,52.0
Haiti,1995,1,0,1,0,0,1,52.0
Haiti,1996,1,0,0,0,0,1,24.0
Haiti,1997,1,0,0,0,0,1,24.0
Haiti,1998,1,0,0,0,0,1,24.0
Haiti,1999,0,0,0,0,0,0,0.0
Haiti,2000,0,0,0,0,0,0,0.0
Haiti,2001,0,0,0,0,0,0,0.0
Haiti,2002,0,1,0,0,0,1,28.0
Haiti,2003,0,1,0,0,0,1,28.0
Haiti,2004,0,0,0,0,0,0,0.0
Haiti,2005,0,0,0,0,0,0,0.0
Haiti,2006,0,0,0,0,0,0,0.0
Haiti,2007,0,0,0,0,0,0,0.0
Haiti,2008,0,0,0,0,0,0,0.0
Haiti,2009,0,0,0,0,0,0,0.0
Haiti,2010,0,0,0,0,0,0,0.0
Haiti,2011,0,0,0,0,0,0,0.0
Haiti,2012,0,0,0,0,0,0,0.0
Haiti,2013,0,0,0,0,0,0,0.0
Haiti,2014,0,0,0,0,0,0,0.0
Haiti,2015,0,0,0,0,0,0,0.0
Haiti,2016,0,0,0,0,0,0,0.0
Haiti,2017,0,0,0,0,0,0,0.0
Haiti,2018,0,0,0,0,0,0,0.0
Haiti,2019,0,1,0,0,0,1,28.0
Honduras,1950,0,0,0,0,0,0,0.0
Honduras,1951,0,0,0,0,0,0,0.0
Honduras,1952,0,0,0,0,0,0,0.0
Honduras,1953,0,0,0,0,0,0,0.0
Honduras,1954,0,0,0,0,0,0,0.0
Honduras,1955,0,0,0,0,0,0,0.0
Honduras,1956,0,0,0,0,0,0,0.0
Honduras,1957,0,0,0,0,0,0,0.0
Honduras,1958,0,0,0,0,0,0,0.0
Honduras,1959,0,0,0,0,0,0,0.0
Honduras,1960,0,0,0,0,0,0,0.0
Honduras,1961,0,0,0,0,0,0,0.0
Honduras,1962,0,0,0,0,0,0,0.0
Honduras,1963,0,0,0,0,0,0,0.0
Honduras,1964,0,0,0,0,0,0,0.0
Honduras,1965,0,0,0,0,0,0,0.0
Honduras,1966,0,0,0,0,0,0,0.0
Honduras,1967,0,0,0,0,0,0,0.0
Honduras,1968,0,0,0,0,0,0,0.0
Honduras,1969,0,0,0,0,0,0,0.0
Honduras,1970,0,0,0,0,0,0,0.0
Honduras,1971,0,0,0,0,0,0,0.0
Honduras,1972,0,0,0,0,0,0,0.0
Honduras,1973,0,0,0,0,0,0,0.0
Honduras,1974,0,0,0,0,0,0,0.0
Honduras,1975,0,0,0,0,0,0,0.0
Honduras,1976,0,0,0,0,0,0,0.0
Honduras,1977,0,0,0,0,0,0,0.0
Honduras,1978,0,0,0,0,0,0,0.0
Honduras,1979,0,0,0,0,0,0,0.0
Honduras,1980,0,0,0,0,0,0,0.0
Honduras,1981,0,0,0,0,0,0,0.0
Honduras,1982,0,0,1,0,0,1,28.0
Honduras,1983,0,0,1,0,0,1,28.0
Honduras,1984,0,0,1,0,0,1,28.0
Honduras,1985,0,0,1,0,0,1,28.0
Honduras,1986,0,0,1,0,0,1,28.0
Honduras,1987,0,0,1,0,0,1,28.0
Honduras,1988,0,0,1,0,0,1,28.0
Honduras,1989,0,0,1,0,0,1,28.0
Honduras,1990,0,1,1,0,0,1,56.0
Honduras,1991,0,0,1,0,0,1,28.0
Honduras,1992,0,0,1,0,0,1,28.0
Honduras,1993,0,0,1,0,0,1,28.0
Honduras,1994,0,0,1,0,0,1,28.0
Honduras,1995,0,0,1,0,0,1,28.0
Honduras,1996,0,0,1,0,0,1,28.0
Honduras,1997,0,0,1,0,0,1,28.0
Honduras,1998,0,0,1,0,0,1,28.0
Honduras,1999,0,0,1,0,0,1,28.0
Honduras,2000,0,0,1,0,0,1,28.0
Honduras,2001,0,0,1,0,0,1,28.0
Honduras,2002,0,0,1,0,0,1,28.0
Honduras,2003,0,0,1,0,0,1,28.0
Honduras,2004,0,0,1,0,0,1,28.0
Honduras,2005,0,0,1,0,0,1,28.0
Honduras,2006,0,0,1,0,0,1,28.0
Honduras,2007,0,0,1,0,0,1,28.0
Honduras,2008,0,0,0,0,0,0,0.0
Honduras,2009,0,0,0,0,0,0,0.0
Honduras,2010,0,0,0,0,0,0,0.0
Honduras,2011,0,0,0,0,0,0,0.0
Honduras,2012,0,0,0,0,0,0,0.0
Honduras,2013,0,0,0,0,0,0,0.0
Honduras,2014,0,0,0,0,0,0,0.0
Honduras,2015,0,0,0,0,0,0,0.0
Honduras,2016,0,0,0,0,0,0,0.0
Honduras,2017,0,0,0,0,0,0,0.0
Honduras,2018,0,0,0,0,0,0,0.0
Honduras,2019,0,0,0,0,0,0,0.0
Jamaica,1950,0,0,0,0,0,0,0.0
Jamaica,1951,0,0,0,0,0,0,0.0
Jamaica,1952,0,0,0,0,0,0,0.0
Jamaica,1953,0,0,0,0,0,0,0.0
Jamaica,1954,0,0,0,0,0,0,0.0
Jamaica,1955,0,0,0,0,0,0,0.0
Jamaica,1956,0,0,0,0,0,0,0.0
Jamaica,1957,0,0,0,0,0,0,0.0
Jamaica,1958,0,0,0,0,0,0,0.0
Jamaica,1959,0,0,0,0,0,0,0.0
Jamaica,1960,0,0,0,0,0,0,0.0
Jamaica,1961,0,0,0,0,0,0,0.0
Jamaica,1962,0,0,0,0,0,0,0.0
Jamaica,1963,0,0,0,0,0,0,0.0
Jamaica,1964,0,0,0,0,0,0,0.0
Jamaica,1965,0,0,0,0,0,0,0.0
Jamaica,1966,0,0,0,0,0,0,0.0
Jamaica,1967,0,0,0,0,0,0,0.0
Jamaica,1968,0,0,0,0,0,0,0.0
Jamaica,1969,0,0,0,0,0,0,0.0
Jamaica,1970,0,0,0,0,0,0,0.0
Jamaica,1971,0,0,0,0,0,0,0.0
Jamaica,1972,0,0,0,0,0,0,0.0
Jamaica,1973,0,0,0,0,0,0,0.0
Jamaica,1974,0,0,0,0,0,0,0.0
Jamaica,1975,0,0,0,0,0,0,0.0
Jamaica,1976,0,0,0,0,0,0,0.0
Jamaica,1977,0,0,0,0,0,0,0.0
Jamaica,1978,0,1,1,1,0,1,80.0
Jamaica,1979,0,0,1,0,0,1,28.0
Jamaica,1980,0,0,1,0,0,1,28.0
Jamaica,1981,0,0,1,0,0,1,28.0
Jamaica,1982,0,0,1,0,0,1,28.0
Jamaica,1983,0,1,1,0,0,1,56.0
Jamaica,1984,0,1,1,0,0,1,56.0
Jamaica,1985,0,0,1,0,0,1,28.0
Jamaica,1986,0,0,1,0,0,1,28.0
Jamaica,1987,0,0,1,0,0,1,28.0
Jamaica,1988,0,0,1,0,0,1,28.0
Jamaica,1989,0,0,1,0,0,1,28.0
Jamaica,1990,0,0,1,0,0,1,28.0
Jamaica,1991,0,1,1,0,0,1,56.0
Jamaica,1992,0,1,1,0,0,1,56.0
Jamaica,1993,0,1,1,0,0,1,56.0
Jamaica,1994,0,1,1,0,0,1,56.0
Jamaica,1995,0,0,1,0,0,1,28.0
Jamaica,1996,1,0,1,0,0,1,52.0
Jamaica,1997,1,0,1,0,0,1,52.0
Jamaica,1998,1,0,1,0,0,1,52.0
Jamaica,1999,0,0,1,0,0,1,28.0
Jamaica,2000,0,0,1,0,0,1,28.0
Jamaica,2001,0,0,1,0,0,1,28.0
Jamaica,2002,0,0,1,0,0,1,28.0
Jamaica,2003,0,0,1,0,0,1,28.0
Jamaica,2004,0,0,1,0,0,1,28.0
Jamaica,2005,0,0,1,0,0,1,28.0
Jamaica,2006,0,0,1,0,0,1,28.0
Jamaica,2007,0,0,1,0,0,1,28.0
Jamaica,2008,0,0,1,0,0,1,28.0
Jamaica,2009,0,0,1,0,0,1,28.0
Jamaica,2010,0,0,1,0,0,1,28.0
Jamaica,2011,0,0,1,0,0,1,28.0
Jamaica,2012,0,0,1,0,0,1,28.0
Jamaica,2013,0,0,1,0,0,1,28.0
Jamaica,2014,0,0,0,0,0,0,0.0
Jamaica,2015,0,0,0,0,0,0,0.0
Jamaica,2016,0,0,0,0,0,0,0.0
Jamaica,2017,0,0,0,0,0,0,0.0
Jamaica,2018,0,0,0,0,0,0,0.0
Jamaica,2019,0,0,0,0,0,0,0.0
Mexico,1950,0,0,0,0,0,0,0.0
Mexico,1951,0,0,0,0,0,0,0.0
Mexico,1952,0,0,0,0,0,0,0.0
Mexico,1953,0,0,0,0,0,0,0.0
Mexico,1954,0,1,0,0,0,1,28.0
Mexico,1955,0,0,0,0,0,0,0.0
Mexico,1956,0,0,0,0,0,0,0.0
Mexico,1957,0,0,0,0,0,0,0.0
Mexico,1958,0,0,0,0,0,0,0.0
Mexico,1959,0,0,0,0,0,0,0.0
Mexico,1960,0,0,0,0,0,0,0.0
Mexico,1961,0,0,0,0,0,0,0.0
Mexico,1962,0,0,0,0,0,0,0.0
Mexico,1963,0,0,0,0,0,0,0.0
Mexico,1964,0,0,0,0,0,0,0.0
Mexico,1965,0,0,0,0,0,0,0.0
